,minute,h_a,situation,shotType,lastAction,distanceToGoal,angleToGoal
218141,82,2,3,2,27,14.8878003179032,27.4922023429895
218142,83,2,2,1,19,4.24226523618904,80.8093555298699
218330,7,1,2,4,11,7.57166070014146,49.949183037966
218331,11,1,4,4,33,12.1678110192425,33.2803475559272
218332,13,1,3,2,27,22.1608531635897,17.5865224956075
218333,13,1,3,4,27,22.2831711028018,18.6369792703877
218334,25,1,5,2,38,24.7771895971872,16.7401085208403
218335,32,1,2,2,19,28.5843242466647,14.5299270893948
218336,37,1,3,4,27,11.2855920143346,25.2708618286365
218337,40,1,3,4,27,16.1615500681245,24.0676374354576
218338,46,1,3,2,11,13.7615423632486,16.7703292176339
218339,48,1,3,4,27,11.9501496041512,33.8669212609204
218340,52,1,3,2,27,13.5015787025063,30.220370582715
218341,52,1,3,4,29,26.363899421738,14.5990211255867
218342,53,1,3,2,27,4.1267693530432,78.8533990301988
218343,87,1,3,2,27,10.9190667691265,35.9892617728164
218344,87,1,3,1,29,6.36328391845109,55.8646577072308
218345,90,1,3,4,27,28.4847156383911,13.7992870601867
218346,91,1,3,4,39,13.0206707198404,31.3991352885272
218347,92,1,3,4,27,28.9192321907616,14.0528358695618
218515,0,2,3,2,2,12.8534859084997,29.1132584194553
218516,1,2,5,2,24,19.4131237546809,16.9355859187676
218517,16,2,1,2,33,26.8386544239244,14.5663805059126
218518,21,2,3,4,27,20.609514665147,19.5451646852385
218519,24,2,3,2,27,9.59617301530704,41.6315418346198
218520,26,2,3,4,11,11.6732219295855,30.1890762826816
218521,29,2,3,4,27,13.2630023428515,19.5302612102978
218522,29,2,3,2,27,8.10746578167337,48.14138691459
218523,31,2,3,4,27,14.571873170361,25.0547465624417
218524,35,2,3,4,27,16.2734501448227,25.2094456435172
218525,40,2,2,1,11,5.81062815128846,38.3952818366178
218526,46,2,3,4,11,13.8578860767828,21.1671001718471
218527,55,2,3,4,27,13.3378527442197,30.6839315725066
218528,56,2,2,4,27,20.0313489055429,20.4328555279512
218529,58,2,3,2,27,24.2121085547036,14.806152150012
218530,60,2,3,4,39,18.1654371039447,21.710145641416
218531,60,2,3,4,24,2.63461067006371,60.7580346484361
218532,64,2,3,4,19,2.78445580229475,74.232868014005
218533,78,2,3,2,27,13.9336522831249,28.5589680121215
218534,78,2,3,4,29,6.02332731850711,58.7151364151299
218535,78,2,3,4,29,6.02332731850711,58.7151364151299
218536,78,2,3,2,29,7.55383321360379,37.1220282261272
218537,79,2,3,4,11,4.78892285003018,69.9482046189569
218538,86,2,3,4,27,29.8755546480425,12.8536500806792
218652,3,1,3,2,11,14.1925080987408,27.6191972144639
218653,3,1,3,4,29,24.7803499747329,16.8031976394069
218654,9,1,3,2,24,16.2400990037551,24.5819136025517
218655,19,1,3,2,27,21.438400378627,19.3610665940448
218656,28,1,3,4,24,27.3152241702444,14.4128350846457
218657,30,1,3,4,27,24.4227759980602,16.7278995940427
218658,39,1,2,4,11,9.97801290977145,21.4291969692708
218659,50,1,3,2,8,26.083452334902,13.4170755067644
218660,57,1,3,4,27,28.1124768424723,13.8384278585905
218661,57,1,3,2,11,11.021456441308,36.4868812049059
218662,70,1,3,4,2,57.8461201774755,6.29063581074448
218663,85,1,3,4,27,18.7901766396156,18.0474777773624
219049,4,2,3,1,8,6.68258703094988,57.1535125051847
219050,9,2,1,2,33,28.7870510335816,14.4326102042331
219051,13,2,2,2,3,15.8955431316209,24.2140611527519
219052,15,2,3,4,27,28.8141560110474,14.4061739297608
219053,24,2,3,2,38,8.16333265278342,30.0026885336579
219054,28,2,3,4,27,17.2118742708778,21.3700595746353
219055,30,2,3,2,27,17.4468401547906,14.6539131071582
219056,36,2,3,4,27,26.9028626132888,15.3667349199554
219057,41,2,3,4,27,27.9212192320299,14.8866774675136
219058,43,2,3,4,27,4.57242907438962,69.3995713534742
219059,44,2,3,4,27,30.6859279324846,12.1495980493451
219060,45,2,3,4,8,9.86220359452899,21.5080145743735
219061,48,2,3,4,27,27.5391262449961,14.6838274711111
219062,55,2,3,1,11,5.32026752445293,67.9946887729418
219063,62,2,3,4,27,18.1625293914772,22.3146798800761
219064,63,2,3,4,27,13.2736863825543,13.0257895786173
219065,64,2,2,2,24,24.4081369772276,14.645044425155
219066,75,2,3,4,27,17.440599384383,23.6908422493693
219067,87,2,3,4,3,16.8314211981038,23.9528317797273
219068,90,2,3,2,27,20.2339018579554,20.1439352426466
219276,2,1,5,4,27,4.56532919258493,77.3024232134862
219277,11,1,3,4,27,30.7368344501651,13.5483871845772
219278,15,1,3,2,12,25.0135026541357,16.6342249748702
219279,16,1,3,4,27,16.1053010708893,18.9680359905036
219280,18,1,3,2,27,28.6747613029135,14.2875263029647
219281,20,1,3,2,27,18.6221995672457,11.8483452309518
219282,21,1,3,4,27,16.0975658814129,25.2808821960131
219283,29,1,3,4,3,9.35030941669842,42.4150593417662
219284,32,1,5,1,11,10.0136913019686,38.8362519926069
219285,32,1,3,4,27,19.5084056670528,18.300687919334
219286,33,1,5,4,38,15.8303577028442,18.7896003629236
219287,33,1,5,2,29,6.40221275083426,53.2066024685401
219288,34,1,3,4,11,9.86713182260047,33.0207683211887
219289,36,1,3,2,27,9.65007837024918,38.6646689832293
219290,41,1,3,2,8,11.3502932495039,29.2184451382032
219291,47,1,3,4,27,20.7616294253227,16.6008071376538
219292,59,1,3,2,27,18.0942797401339,17.9055454039628
219293,62,1,5,1,1,5.53927377685727,62.9239061461883
